r 'e' to enter serial control mode

FLASH MEMORY DATA DUMP FOLLOWS
Index	Cycle	Year	Month	Day	Hour	Minute	Second	DS3231 Temperature (C)	Temperature (C)	Pressure (Pa)	Humidity (%)	Battery (10-bit ADC)
29337	29336	22	4	29	2	0	0	7.00	7.13	98676.16	60.26	0	
29338	29337	22	4	29	3	0	0	7.00	7.17	98716.64	60.29	0	
29339	29338	22	4	29	4	0	0	7.00	7.21	98716.03	60.31	0	
29340	29339	22	4	29	5	0	0	7.00	7.24	98750.36	60.30	0	
29341	29340	22	4	29	6	0	0	7.00	7.27	98693.03	60.31	0	
29342	29341	22	4	29	7	0	0	7.00	7.28	98654.61	60.30	0	
29343	29342	22	4	29	8	0	0	7.00	7.31	98672.91	60.28	0	
29344	29343	22	4	29	9	0	0	7.00	7.31	98699.62	60.29	0	
29345	29344	22	4	29	10	0	0	7.00	7.31	98674.75	60.28	0	
29346	29345	22	4	29	11	0	0	7.00	7.30	98695.30	60.25	0	
29347	29346	22	4	29	12	0	0	7.00	7.29	98738.25	60.24	0	
29348	29347	22	4	29	13	0	0	7.00	7.27	98801.74	60.21	0	
29349	29348	22	4	29	14	0	0	7.00	7.23	98778.10	60.23	0	
29350	29349	22	4	29	15	0	0	7.00	7.21	98777.47	60.18	0	
29351	29350	22	4	29	16	0	0	7.00	7.18	98728.97	60.18	0	
29352	29351	22	4	29	17	0	0	7.00	7.13	98708.21	60.17	0	
29353	29352	22	4	29	18	0	0	6.75	7.10	98670.40	60.16	0	
29354	29353	22	4	29	19	0	0	6.75	7.08	98653.75	60.17	0	
29355	29354	22	4	29	20	0	0	6.75	7.06	98575.70	60.19	0	
29356	29355	22	4	29	21	0	0	6.75	7.04	98511.82	60.21	0	
29357	29356	22	4	29	22	0	0	6.75	7.05	98454.72	60.24	0	
29358	29357	22	4	29	23	0	0	6.75	7.08	98440.13	60.25	0	
29359	29358	22	4	30	0	0	0	7.00	7.10	98404.17	60.28	0	
29360	29359	22	4	30	1	0	0	7.00	7.15	98438.27	60.28	0	
29361	29360	22	4	30	2	0	0	7.00	7.18	98443.19	60.31	0	
29362	29361	22	4	30	3	0	0	7.00	7.23	98468.25	60.33	0	
29363	29362	22	4	30	4	0	0	7.00	7.29	98474.61	60.33	0	
29364	29363	22	4	30	5	0	0	7.25	7.32	98443.99	60.34	0	
29365	29364	22	4	30	6	0	0	7.25	7.36	98423.84	60.33	0	
29366	29365	22	4	30	7	0	0	7.25	7.40	98398.35	60.33	0	
29367	29366	22	4	30	8	0	0	7.25	7.42	98390.94	60.33	0	
29368	29367	22	4	30	9	0	0	7.25	7.42	98349.01	60.32	0	
29369	29368	22	4	30	10	0	0	7.25	7.44	98328.21	60.30	0	
29370	29369	22	4	30	11	0	0	7.25	7.44	98362.95	60.31	0	
29371	29370	22	4	30	12	0	0	7.25	7.46	98357.39	60.28	0	
29372	29371	22	4	30	13	0	0	7.00	7.44	98388.85	60.28	0	
29373	29372	22	4	30	14	0	0	7.25	7.43	98366.64	60.24	0	
29374	29373	22	4	30	15	0	0	7.25	7.40	98343.06	60.25	0	
29375	29374	22	4	30	16	0	0	7.25	7.40	98305.66	60.24	0	
29376	29375	22	4	30	17	0	0	7.25	7.38	98274.85	60.23	0	
29377	29376	22	4	30	18	0	0	7.00	7.36	98196.77	60.24	0	
29378	29377	22	4	30	19	0	0	7.25	7.33	98131.24	60.22	0	
29379	29378	22	4	30	20	0	0	7.00	7.32	98036.11	60.24	0	
29380	29379	22	4	30	21	0	0	7.00	7.31	97999.75	60.24	0	
29381	29380	22	4	30	22	0	0	7.00	7.32	98008.58	60.25	0	
29382	29381	22	4	30	23	0	0	7.25	7.33	97756.47	60.27	0	
29383	29382	22	5	1	0	0	0	7.00	7.34	97737.55	60.27	0	
29384	29383	22	5	1	1	0	0	7.25	7.37	97763.81	60.31	0	
29385	29384	22	5	1	2	0	0	7.25	7.39	97742.21	60.29	0	
29386	29385	22	5	1	3	0	0	7.25	7.41	97658.13	60.33	0	
29387	29386	22	5	1	4	0	0	7.25	7.43	97618.61	60.32	0	
29388	29387	22	5	1	5	0	0	7.25	7.46	97575.41	60.32	0	
29389	29388	22	5	1	6	0	0	7.25	7.48	97495.85	60.31	0	
29390	29389	22	5	1	7	0	0	7.25	7.50	97420.82	60.29	0	
29391	29390	22	5	1	8	0	0	7.25	7.52	97269.92	60.31	0	
29392	29391	22	5	1	9	0	0	7.25	7.52	97327.89	60.30	0	
29393	29392	22	5	1	10	0	0	7.25	7.54	97250.99	60.30	0	
29394	29393	22	5	1	11	0	0	7.25	7.52	97224.52	60.29	0	
29395	29394	22	5	1	12	0	0	7.25	7.53	97132.63	60.29	0	
29396	29395	22	5	1	13	0	0	7.25	7.53	97178.05	60.28	0	
29397	29396	22	5	1	14	0	0	7.25	7.53	97182.58	60.28	0	
29398	29397	22	5	1	15	0	0	7.25	7.52	97165.74	60.26	0	
29399	29398	22	5	1	16	0	0	7.25	7.52	97183.63	60.27	0	
29400	29399	22	5	1	17	0	0	7.25	7.51	97164.13	60.28	0	
29401	29400	22	5	1	18	0	0	7.25	7.51	97093.86	60.26	0	
29402	29401	22	5	1	19	0	0	7.25	7.50	97074.35	60.27	0	
29403	29402	22	5	1	20	0	0	7.25	7.51	97072.49	60.30	0	
29404	29403	22	5	1	21	0	0	7.25	7.50	97090.38	60.27	0	
29405	29404	22	5	1	22	0	0	7.25	7.53	97105.11	60.31	0	
29406	29405	22	5	1	23	0	0	7.25	7.56	97145.50	60.31	0	
29407	29406	22	5	2	0	0	0	7.25	7.58	97212.05	60.34	0	
29408	29407	22	5	2	1	0	0	7.50	7.62	97288.00	60.37	0	
29409	29408	22	5	2	2	0	0	7.50	7.68	97335.14	60.38	0	
29410	29409	22	5	2	3	0	0	7.50	7.73	97399.38	60.39	0	
29411	29410	22	5	2	4	0	0	7.50	7.80	97437.46	60.41	0	
29412	29411	22	5	2	5	0	0	7.75	7.86	97427.68	60.42	0	
29413	29412	22	5	2	6	0	0	7.75	7.90	97448.36	60.39	0	
29414	29413	22	5	2	7	0	0	7.75	7.95	97454.85	60.42	0	
29415	29414	22	5	2	8	0	0	7.75	7.99	97459.49	60.42	0	
29416	29415	22	5	2	9	0	0	7.75	8.03	97476.67	60.39	0	
29417	29416	22	5	2	10	0	0	7.75	8.05	97509.34	60.38	0	
29418	29417	22	5	2	11	0	0	7.75	8.07	97547.35	60.40	0	
29419	29418	22	5	2	12	0	0	7.75	8.10	97586.99	60.38	0	
29420	29419	22	5	2	13	0	0	8.00	8.12	97643.73	60.37	0	
29421	29420	22	5	2	14	0	0	8.00	8.13	97701.52	60.35	0	
29422	29421	22	5	2	15	0	0	7.75	8.14	97740.59	60.34	0	
29423	29422	22	5	2	16	0	0	8.00	8.16	97800.02	60.34	0	
29424	29423	22	5	2	17	0	0	8.00	8.15	97829.66	60.33	0	
29425	29424	22	5	2	18	0	0	8.00	8.17	97840.94	60.33	0	
29426	29425	22	5	2	19	0	0	8.00	8.16	97836.64	60.32	0	
29427	29426	22	5	2	20	0	0	8.00	8.17	97897.90	60.33	0	
29428	29427	22	5	2	21	0	0	8.00	8.18	97910.23	60.34	0	
29429	29428	22	5	2	22	0	0	8.00	8.18	97915.58	60.34	0	
29430	29429	22	5	2	23	0	0	8.00	8.19	97948.50	60.35	0	
29431	29430	22	5	3	0	0	0	8.00	8.20	98000.95	60.34	0	
29432	29431	22	5	3	1	0	0	8.00	8.22	98057.71	60.35	0	
29433	29432	22	5	3	2	0	0	8.00	8.25	98052.73	60.35	0	
29434	29433	22	5	3	3	0	0	8.00	8.28	98077.40	60.35	0	
29435	29434	22	5	3	4	0	0	8.00	8.31	98058.22	60.37	0	
29436	29435	22	5	3	5	0	0	8.00	8.31	98021.58	60.36	0	
29437	29436	22	5	3	6	0	0	8.25	8.34	98034.54	60.38	0	
29438	29437	22	5	3	7	0	0	8.00	8.36	97989.64	60.35	0	
29439	29438	22	5	3	8	0	0	8.25	8.37	97873.55	60.34	0	
29440	29439	22	5	3	9	0	0	8.25	8.38	97901.94	60.34	0	
29441	29440	22	5	3	10	0	0	8.00	8.39	97911.60	60.36	0	
29442	29441	22	5	3	11	0	0	8.25	8.40	97849.02	60.35	0	
29443	29442	22	5	3	12	0	0	8.25	8.41	97706.15	60.34	0	
29444	29443	22	5	3	13	0	0	8.25	8.40	97808.88	60.33	0	
29445	29444	22	5	3	14	0	0	8.25	8.39	97790.38	60.32	0	
29446	29445	22	5	3	15	0	0	8.25	8.39	97788.52	60.32	0	
29447	29446	22	5	3	16	0	0	8.25	8.39	97664.63	60.31	0	
29448	29447	22	5	3	17	0	0	8.25	8.37	97613.22	60.30	0	
29449	29448	22	5	3	18	0	0	8.00	8.36	97462.58	60.32	0	
29450	29449	22	5	3	19	0	0	8.25	8.35	97304.99	60.31	0	
29451	29450	22	5	3	20	0	0	8.25	8.35	97286.27	60.29	0	
29452	29451	22	5	3	21	0	0	8.00	8.36	97218.33	60.32	0	
29453	29452	22	5	3	22	0	0	8.00	8.35	97195.32	60.33	0	
29454	29453	22	5	3	23	0	0	8.00	8.34	97210.56	60.34	0	
29455	29454	22	5	4	0	0	0	8.00	8.35	97238.11	60.32	0	
29456	29455	22	5	4	1	0	0	8.00	8.35	97308.48	60.32	0	
29457	29456	22	5	4	2	0	0	8.00	8.36	97354.77	60.33	0	
29458	29457	22	5	4	3	0	0	8.00	8.36	97424.32	60.33	0	
29459	29458	22	5	4	4	0	0	8.25	8.36	97470.61	60.33	0	
29460	29459	22	5	4	5	0	0	8.00	8.38	97534.58	60.35	0	
29461	29460	22	5	4	6	0	0	8.25	8.37	97597.98	60.34	0	
29462	29461	22	5	4	7	0	0	8.25	8.38	97657.65	60.32	0	
29463	29462	22	5	4	8	0	0	8.00	8.38	97650.44	60.33	0	
29464	29463	22	5	4	9	0	0	8.25	8.38	97701.27	60.34	0	
29465	29464	22	5	4	10	0	0	8.25	8.39	97787.71	60.33	0	
29466	29465	22	5	4	11	0	0	8.00	8.38	97901.13	60.33	0	
29467	29466	22	5	4	12	0	0	8.25	8.37	97988.60	60.33	0	
29468	29467	22	5	4	13	0	0	8.00	8.37	98049.33	60.33	0	
29469	29468	22	5	4	14	0	0	8.00	8.37	98180.44	60.32	0	
29470	29469	22	5	4	15	0	0	8.00	8.35	98252.91	60.33	0	
29471	29470	22	5	4	16	0	0	8.00	8.34	98314.66	60.32	0	
29472	29471	22	5	4	17	0	0	8.00	8.34	98352.13	60.33	0	
29473	29472	22	5	4	18	0	0	8.00	8.33	98350.49	60.35	0	
29474	29473	22	5	4	19	0	0	8.00	8.32	98378.25	60.34	0	
29475	29474	22	5	4	20	0	0	8.00	8.32	98418.39	60.34	0	
29476	29475	22	5	4	21	0	0	8.00	8.32	98397.80	60.33	0	
29477	29476	22	5	4	22	0	0	8.00	8.31	98358.71	60.35	0	
29478	29477	22	5	4	23	0	0	8.25	8.33	98415.52	60.38	0	
29479	29478	22	5	5	0	0	0	8.25	8.36	98446.38	60.39	0	
29480	29479	22	5	5	1	0	0	8.25	8.38	98461.19	60.42	0	
29481	29480	22	5	5	2	0	0	8.25	8.42	98512.42	60.42	0	
29482	29481	22	5	5	3	0	0	8.25	8.45	98560.99	60.43	0	
29483	29482	22	5	5	4	0	0	8.25	8.50	98549.64	60.42	0	
29484	29483	22	5	5	5	0	0	8.25	8.52	98507.42	60.44	0	
29485	29484	22	5	5	6	0	0	8.25	8.55	98521.20	60.44	0	
29486	29485	22	5	5	7	0	0	8.25	8.58	98482.47	60.43	0	
29487	29486	22	5	5	8	0	0	8.25	8.60	98377.85	60.44	0	
29488	29487	22	5	5	9	0	0	8.50	8.60	98338.52	60.42	0	
29489	29488	22	5	5	10	0	0	8.25	8.61	98428.50	60.41	0	
29490	29489	22	5	5	11	0	0	8.25	8.61	98427.67	60.37	0	
29491	29490	22	5	5	12	0	0	8.25	8.59	98403.80	60.38	0	
29492	29491	22	5	5	13	0	0	8.25	8.59	98422.54	60.38	0	
29493	29492	22	5	5	14	0	0	8.25	8.56	98482.69	60.37	0	
29494	29493	22	5	5	15	0	0	8.25	8.55	98398.07	60.36	0	
29495	29494	22	5	5	16	0	0	8.25	8.52	98460.07	60.35	0	
29496	29495	22	5	5	17	0	0	8.25	8.50	98378.35	60.34	0	
29497	29496	22	5	5	18	0	0	8.25	8.47	98290.46	60.33	0	
29498	29497	22	5	5	19	0	0	8.25	8.45	98218.42	60.35	0	
29499	29498	22	5	5	20	0	0	8.25	8.44	98165.13	60.35	0	
29500	29499	22	5	5	21	0	0	8.25	8.45	98107.89	60.37	0	
29501	29500	22	5	5	22	0	0	8.25	8.46	98047.97	60.40	0	
29502	29501	22	5	5	23	0	0	8.25	8.49	97983.29	60.41	0	
29503	29502	22	5	6	0	0	0	8.25	8.52	97930.13	60.43	0	
29504	29503	22	5	6	1	0	0	8.25	8.55	97907.44	60.46	0	
29505	29504	22	5	6	2	0	0	8.50	8.59	97895.23	60.48	0	
29506	29505	22	5	6	3	0	0	8.50	8.64	97879.29	60.46	0	
29507	29506	22	5	6	4	0	0	8.50	8.67	97822.61	60.47	0	
29508	29507	22	5	6	5	0	0	8.50	8.72	97827.27	60.47	0	
29509	29508	22	5	6	6	0	0	8.50	8.76	97807.01	60.48	0	
29510	29509	22	5	6	7	0	0	8.50	8.78	97665.69	60.48	0	
29511	29510	22	5	6	8	0	0	8.50	8.81	97603.64	60.48	0	
29512	29511	22	5	6	9	0	0	8.50	8.83	97558.70	60.47	0	
29513	29512	22	5	6	10	0	0	8.75	8.84	97509.46	60.45	0	
29514	29513	22	5	6	11	0	0	8.50	8.86	97464.50	60.45	0	
29515	29514	22	5	6	12	0	0	8.50	8.86	97376.15	60.44	0	
29516	29515	22	5	6	13	0	0	8.50	8.87	97400.00	60.44	0	
29517	29516	22	5	6	14	0	0	8.50	8.87	97428.64	60.42	0	
29518	29517	22	5	6	15	0	0	8.50	8.87	97404.55	60.42	0	
29519	29518	22	5	6	16	0	0	8.50	8.86	97381.50	60.41	0	
29520	29519	22	5	6	17	0	0	8.50	8.86	97342.16	60.42	0	
29521	29520	22	5	6	18	0	0	8.75	8.86	97277.90	60.40	0	
29522	29521	22	5	6	19	0	0	8.50	8.85	97236.12	60.40	0	
29523	29522	22	5	6	20	0	0	8.75	8.85	97163.03	60.42	0	
29524	29523	22	5	6	21	0	0	8.50	8.83	97141.86	60.42	0	
29525	29524	22	5	6	22	0	0	8.50	8.84	97146.16	60.43	0	
29526	29525	22	5	6	23	0	0	8.50	8.86	97149.39	60.43	0	
29527	29526	22	5	7	0	0	0	8.50	8.88	97187.42	60.43	0	
29528	29527	22	5	7	1	0	0	8.75	8.89	97231.89	60.45	0	
29529	29528	22	5	7	2	0	0	8.75	8.93	97269.66	60.46	0	
29530	29529	22	5	7	3	0	0	8.75	8.95	97309.57	60.48	0	
29531	29530	22	5	7	4	0	0	8.75	8.98	97306.39	60.50	0	
29532	29531	22	5	7	5	0	0	8.75	9.01	97298.67	60.48	0	
29533	29532	22	5	7	6	0	0	8.75	9.03	97319.85	60.48	0	
29534	29533	22	5	7	7	0	0	8.75	9.06	97312.13	60.48	0	
29535	29534	22	5	7	8	0	0	8.75	9.07	97329.02	60.48	0	
29536	29535	22	5	7	9	0	0	8.75	9.07	97374.54	60.47	0	
29537	29536	22	5	7	10	0	0	9.00	9.07	97420.89	60.45	0	
29538	29537	22	5	7	11	0	0	8.75	9.08	97465.36	60.45	0	
29539	29538	22	5	7	12	0	0	8.75	9.08	97550.26	60.45	0	
29540	29539	22	5	7	13	0	0	8.75	9.07	97635.16	60.45	0	
29541	29540	22	5	7	14	0	0	8.75	9.06	97691.64	60.44	0	
29542	29541	22	5	7	15	0	0	8.75	9.04	97761.52	60.42	0	
29543	29542	22	5	7	16	0	0	8.75	9.02	97800.31	60.43	0	
29544	29543	22	5	7	17	0	0	8.75	9.00	97802.41	60.41	0	
29545	29544	22	5	7	18	0	0	8.75	8.99	97798.10	60.39	0	
29546	29545	22	5	7	19	0	0	8.75	8.96	97777.96	60.43	0	
29547	29546	22	5	7	20	0	0	8.75	8.96	97777.96	60.42	0	
29548	29547	22	5	7	21	0	0	8.75	8.97	97762.71	60.44	0	
29549	29548	22	5	7	22	0	0	8.75	8.98	97783.89	60.46	0	
29550	29549	22	5	7	23	0	0	8.75	9.01	97802.17	60.48	0	
29551	29550	22	5	8	0	0	0	8.75	9.04	97836.52	60.50	0	
29552	29551	22	5	8	1	0	0	9.00	9.09	97876.00	60.54	0	
29553	29552	22	5	8	2	0	0	9.00	9.13	97888.68	60.52	0	
29554	29553	22	5	8	3	0	0	9.00	9.20	97987.69	60.55	0	
29555	29554	22	5	8	4	0	0	9.00	9.25	97997.71	60.57	0	
29556	29555	22	5	8	5	0	0	9.25	9.29	98010.41	60.58	0	
29557	29556	22	5	8	6	0	0	9.25	9.34	98018.57	60.57	0	
29558	29557	22	5	8	7	0	0	9.25	9.37	98006.57	60.57	0	
29559	29558	22	5	8	8	0	0	9.25	9.39	98007.97	60.55	0	
29560	29559	22	5	8	9	0	0	9.25	9.41	98064.02	60.54	0	
29561	29560	22	5	8	10	0	0	9.25	9.42	98103.17	60.53	0	
29562	29561	22	5	8	11	0	0	9.25	9.43	98128.93	60.52	0	
29563	29562	22	5	8	12	0	0	9.25	9.40	98140.93	60.48	0	
29564	29563	22	5	8	13	0	0	9.00	9.41	98164.00	60.48	0	
29565	29564	22	5	8	14	0	0	9.00	9.38	98210.03	60.45	0	
29566	29565	22	5	8	15	0	0	9.25	9.37	98207.58	60.46	0	
29567	29566	22	5	8	16	0	0	9.00	9.34	98222.25	60.43	0	
29568	29567	22	5	8	17	0	0	9.00	9.31	98195.91	60.43	0	
29569	29568	22	5	8	18	0	0	9.00	9.30	98127.28	60.43	0	
29570	29569	22	5	8	19	0	0	9.00	9.27	98127.74	60.43	0	
29571	29570	22	5	8	20	0	0	9.00	9.25	98153.94	60.43	0	
29572	29571	22	5	8	21	0	0	9.00	9.27	98167.92	60.47	0	
29573	29572	22	5	8	22	0	0	9.00	9.28	98080.32	60.50	0	
29574	29573	22	5	8	23	0	0	9.00	9.29	98034.53	60.52	0	
29575	29574	22	5	9	0	0	0	9.00	9.33	98057.14	60.55	0	
29576	29575	22	5	9	1	0	0	9.25	9.39	98064.25	60.57	0	
29577	29576	22	5	9	2	0	0	9.25	9.43	98041.30	60.57	0	
29578	29577	22	5	9	3	0	0	9.25	9.48	98060.18	60.60	0	
29579	29578	22	5	9	4	0	0	9.50	9.53	98154.13	60.61	0	
29580	29579	22	5	9	5	0	0	9.25	9.59	98194.47	60.63	0	
29581	29580	22	5	9	6	0	0	9.50	9.63	98175.01	60.60	0	
29582	29581	22	5	9	7	0	0	9.50	9.67	98153.89	60.60	0	
29583	29582	22	5	9	8	0	0	9.50	9.68	98177.78	60.60	0	
29584	29583	22	5	9	9	0	0	9.50	9.71	98190.74	60.58	0	
29585	29584	22	5	9	10	0	0	9.50	9.74	98245.77	60.57	0	
29586	29585	22	5	9	11	0	0	9.50	9.72	98326.46	60.56	0	
29587	29586	22	5	9	12	0	0	9.50	9.74	98347.67	60.56	0	
29588	29587	22	5	9	13	0	0	9.50	9.73	98415.77	60.53	0	
29589	29588	22	5	9	14	0	0	9.50	9.72	98414.14	60.53	0	
29590	29589	22	5	9	15	0	0	9.50	9.70	98451.08	60.51	0	
29591	29590	22	5	9	16	0	0	9.50	9.68	98370.86	60.52	0	
29592	29591	22	5	9	17	0	0	9.50	9.67	98361.17	60.50	0	
29593	29592	22	5	9	18	0	0	9.50	9.66	98377.49	60.51	0	
29594	29593	22	5	9	19	0	0	9.50	9.65	98383.93	60.50	0	
29595	29594	22	5	9	20	0	0	9.50	9.64	98348.25	60.52	0	
29596	29595	22	5	9	21	0	0	9.50	9.66	98315.82	60.55	0	
29597	29596	22	5	9	22	0	0	9.50	9.68	98252.05	60.55	0	
29598	29597	22	5	9	23	0	0	9.50	9.72	98234.46	60.58	0	
29599	29598	22	5	10	0	0	0	9.50	9.74	98171.50	60.61	0	
29600	29599	22	5	10	1	0	0	9.75	9.80	98151.80	60.63	0	
29601	29600	22	5	10	2	0	0	9.75	9.86	98163.46	60.64	0	
29602	29601	22	5	10	3	0	0	9.75	9.91	98190.41	60.66	0	
29603	29602	22	5	10	4	0	0	9.75	9.96	98182.48	60.66	0	
29604	29603	22	5	10	5	0	0	9.75	10.02	98183.42	60.68	0	
29605	29604	22	5	10	6	0	0	9.75	10.05	98296.46	60.66	0	
29606	29605	22	5	10	7	0	0	9.75	10.08	98312.10	60.64	0	
29607	29606	22	5	10	8	0	0	10.00	10.11	98343.85	60.64	0	
29608	29607	22	5	10	9	0	0	10.00	10.13	98449.10	60.64	0	
29609	29608	22	5	10	10	0	0	10.00	10.14	98449.91	60.63	0	
29610	29609	22	5	10	11	0	0	10.00	10.13	98443.72	60.63	0	
29611	29610	22	5	10	12	0	0	10.00	10.15	98491.80	60.59	0	
29612	29611	22	5	10	13	0	0	9.75	10.15	98471.16	60.60	0	
29613	29612	22	5	10	14	0	0	9.75	10.14	98488.30	60.60	0	
29614	29613	22	5	10	15	0	0	10.00	10.13	98462.51	60.59	0	
29615	29614	22	5	10	16	0	0	10.00	10.12	98468.10	60.57	0	
29616	29615	22	5	10	17	0	0	10.00	10.12	98494.94	60.57	0	
29617	29616	22	5	10	18	0	0	9.75	10.12	98489.57	60.58	0	
29618	29617	22	5	10	19	0	0	9.75	10.11	98477.21	60.58	0	
29619	29618	22	5	10	20	0	0	9.75	10.11	98478.02	60.59	0	
29620	29619	22	5	10	21	0	0	10.00	10.13	98427.63	60.62	0	
29621	29620	22	5	10	22	0	0	10.00	10.16	98397.64	60.62	0	
29622	29621	22	5	10	23	0	0	10.00	10.21	98370.15	60.66	0	
29623	29622	22	5	11	0	0	0	10.00	10.26	98347.99	60.69	0	
29624	29623	22	5	11	1	0	0	10.25	10.32	98363.17	60.71	0	
29625	29624	22	5	11	2	0	0	10.25	10.39	98383.50	60.74	0	
29626	29625	22	5	11	3	0	0	10.25	10.46	98475.47	60.77	0	
29627	29626	22	5	11	4	0	0	10.25	10.54	98517.30	60.77	0	
29628	29627	22	5	11	5	0	0	10.50	10.61	98536.83	60.79	0	
29629	29628	22	5	11	6	0	0	10.50	10.67	98525.17	60.78	0	
29630	29629	22	5	11	7	0	0	10.50	10.74	98519.71	60.77	0	
29631	29630	22	5	11	8	0	0	10.50	10.79	98415.07	60.76	0	
29632	29631	22	5	11	9	0	0	10.50	10.83	98421.61	60.75	0	
29633	29632	22	5	11	10	0	0	10.75	10.86	98418.46	60.75	0	
29634	29633	22	5	11	11	0	0	10.75	10.90	98488.67	60.75	0	
29635	29634	22	5	11	12	0	0	10.75	10.91	98523.38	60.71	0	
29636	29635	22	5	11	13	0	0	10.50	10.93	98579.57	60.72	0	
29637	29636	22	5	11	14	0	0	10.75	10.95	98586.36	60.70	0	
29638	29637	22	5	11	15	0	0	10.75	10.96	98700.87	60.69	0	
29639	29638	22	5	11	16	0	0	10.75	10.97	98669.44	60.68	0	
29640	29639	22	5	11	17	0	0	10.75	10.98	98743.64	60.69	0	
29641	29640	22	5	11	18	0	0	10.75	10.98	98638.83	60.68	0	
29642	29641	22	5	11	19	0	0	10.75	11.00	98467.42	60.68	0	
29643	29642	22	5	11	20	0	0	10.75	11.00	98655.55	60.70	0	
29644	29643	22	5	11	21	0	0	10.75	11.04	98654.86	60.70	0	
29645	29644	22	5	11	22	0	0	11.00	11.06	98544.44	60.71	0	
29646	29645	22	5	11	23	0	0	10.75	11.09	98543.98	60.73	0	
29647	29646	22	5	12	0	0	0	11.00	11.14	98522.60	60.74	0	
29648	29647	22	5	12	1	0	0	11.00	11.18	98561.38	60.76	0	
29649	29648	22	5	12	2	0	0	11.00	11.23	98556.13	60.77	0	
29650	29649	22	5	12	3	0	0	11.00	11.30	98582.91	60.79	0	
29651	29650	22	5	12	4	0	0	11.00	11.34	98633.31	60.78	0	
29652	29651	22	5	12	5	0	0	11.25	11.38	98594.14	60.78	0	
29653	29652	22	5	12	6	0	0	11.25	11.44	98577.08	60.79	0	
29654	29653	22	5	12	7	0	0	11.25	11.47	98573.93	60.82	0	
29655	29654	22	5	12	8	0	0	11.25	11.51	98550.89	60.76	0	
29656	29655	22	5	12	9	0	0	11.25	11.53	98578.38	60.78	0	
29657	29656	22	5	12	10	0	0	11.25	11.56	98512.53	60.75	0	
29658	29657	22	5	12	11	0	0	11.25	11.58	98509.61	60.77	0	
29659	29658	22	5	12	12	0	0	11.25	11.59	98533.59	60.77	0	
29660	29659	22	5	12	13	0	0	11.25	11.61	98595.23	60.74	0	
29661	29660	22	5	12	14	0	0	11.25	11.61	98697.46	60.73	0	
29662	29661	22	5	12	15	0	0	11.50	11.61	98702.84	60.73	0	
29663	29662	22	5	12	16	0	0	11.25	11.61	98630.21	60.71	0	
29664	29663	22	5	12	17	0	0	11.25	11.60	98564.82	60.73	0	
29665	29664	22	5	12	18	0	0	11.25	11.60	98457.21	60.70	0	
29666	29665	22	5	12	19	0	0	11.25	11.60	98427.62	60.73	0	
29667	29666	22	5	12	20	0	0	11.50	11.61	98386.21	60.72	0	
29668	29667	22	5	12	21	0	0	11.50	11.64	98320.35	60.74	0	
29669	29668	22	5	12	22	0	0	11.50	11.68	98273.08	60.76	0	
29670	29669	22	5	12	23	0	0	11.50	11.72	98239.25	60.81	0	
29671	29670	22	5	13	0	0	0	11.50	11.78	98195.27	60.84	0	
29672	29671	22	5	13	1	0	0	11.50	11.84	98223.89	60.84	0	
29673	29672	22	5	13	2	0	0	11.75	11.91	98274.83	60.88	0	
29674	29673	22	5	13	3	0	0	11.75	11.98	98305.92	60.89	0	
29675	29674	22	5	13	4	0	0	11.75	12.06	98292.07	60.87	0	
29676	29675	22	5	13	5	0	0	12.00	12.13	98310.75	60.91	0	
29677	29676	22	5	13	6	0	0	12.00	12.20	98267.52	60.88	0	
29678	29677	22	5	13	7	0	0	12.00	12.24	98241.73	60.89	0	
29679	29678	22	5	13	8	0	0	12.00	12.28	98192.52	60.86	0	
29680	29679	22	5	13	9	0	0	12.00	12.30	98141.92	60.87	0	
29681	29680	22	5	13	10	0	0	12.25	12.35	98154.64	60.84	0	
29682	29681	22	5	13	11	0	0	12.25	12.36	98167.86	60.83	0	
29683	29682	22	5	13	12	0	0	12.00	12.38	98197.24	60.81	0	
29684	29683	22	5	13	13	0	0	12.25	12.39	98237.39	60.78	0	
29685	29684	22	5	13	14	0	0	12.25	12.39	98252.74	60.78	0	
29686	29685	22	5	13	15	0	0	12.25	12.40	98211.27	60.77	0	
29687	29686	22	5	13	16	0	0	12.00	12.37	98203.69	60.76	0	
29688	29687	22	5	13	17	0	0	12.25	12.38	98189.16	60.77	0	
29689	29688	22	5	13	18	0	0	12.25	12.37	98160.60	60.76	0	
29690	29689	22	5	13	19	0	0	12.25	12.38	98097.58	60.77	0	
29691	29690	22	5	13	20	0	0	12.25	12.39	98048.04	60.78	0	
29692	29691	22	5	13	21	0	0	12.25	12.41	97967.80	60.79	0	
29693	29692	22	5	13	22	0	0	12.25	12.45	97904.28	60.81	0	
29694	29693	22	5	13	23	0	0	12.25	12.50	97888.16	60.85	0	
29695	29694	22	5	14	0	0	0	12.25	12.55	97863.15	60.89	0	
29696	29695	22	5	14	1	0	0	12.50	12.62	97851.09	60.91	0	
29697	29696	22	5	14	2	0	0	12.50	12.69	97832.78	60.91	0	
29698	29697	22	5	14	3	0	0	12.50	12.76	97832.57	60.94	0	
29699	29698	22	5	14	4	0	0	12.75	12.82	97832.34	60.95	0	
29700	29699	22	5	14	5	0	0	12.75	12.89	97869.85	60.93	0	
29701	29700	22	5	14	6	0	0	12.75	12.94	97872.58	60.92	0	
